,0,1,2
0,0.0,0.0,20.005565999999998
1,0.015454878919581652,-0.8869635476747332,-0.024400128413475244
2,0.015919826542243217,-1.6812498293447362,-0.040634214792149945
3,0.028213115640122383,-2.395166954307964,-0.06199549881107533
4,0.040216347585895734,-3.0131761882727646,-0.07162403116703742
5,0.05947526182023113,-3.4273646910632274,-0.14952186505381085
6,0.08879408982468254,-3.6100135084368166,-0.3365587601503879
7,0.11685307253251545,-3.8724923198584005,-0.43189732094234856
8,0.17650077791322863,-2.694030074108815,-1.1737326346441592
9,0.21556980937986858,-1.47543305507011,-1.9396726504526676
10,0.23705373433037508,-0.5482823872120268,-2.5232865059954332
11,0.25563927618678883,0.2540801305453475,-3.020433886244443
12,0.24991433855315176,0.8354945512679954,-3.332690481578175
13,0.16967200950810074,0.9409082843212178,-3.0977717175082677
14,0.012597443334004227,0.18076544095284675,-2.4825578199039833
15,-0.18742079527341693,-0.3319522291562369,-2.1657063136165497
16,-0.4498912404416024,-1.385876663837049,-2.1572693422060145
17,-0.3200553482347773,-2.070523622016733,-2.9059064530295657
18,0.3816351245414906,-1.458968037498594,-4.113967044681257
19,0.7992571498617758,-1.2294244061019661,-4.438181565966205
20,1.2634224317267635,-0.5661405100960044,-4.384167211739695
21,1.639781766644783,0.1502283043336794,-4.375170550268835
22,1.9318845216721994,0.7275381143931909,-4.389237394079964
23,2.1081513184627982,1.6959272746537128,-4.254021328281434
24,2.1458362260847106,2.6588458350091315,-4.182870411892737
25,2.0424510610626276,3.560949566431799,-4.160887204569351
26,1.7354734616457108,4.293735433138914,-4.167134444820624
27,0.910881433411669,4.2271284192433045,-4.156499800128726
28,0.5568228302597231,4.749465387318359,-4.317497738215846
29,-0.18510943525175044,4.238638753562178,-4.291086363891358
30,-0.6022837794992192,4.521591575842557,-4.4151776163576
31,-1.157016800545125,3.873370897061762,-4.40271970003462
32,-1.5334495437785718,2.7814815505094312,-4.2747256120749455
33,-1.8125699004218008,1.9937393196462414,-4.229252249051059
34,-1.5021664404811195,0.40184064236185446,-4.105914743927819
35,-1.196204789394898,-0.7008143285759647,-4.10678595647676
36,-0.6905962576618921,-1.6324222642233188,-4.120739639960898
37,-0.1469724751053556,-2.3447051708374778,-4.129890943883993
38,0.45925505661661015,-2.816970999417295,-4.097495335455139
39,1.0810229954427395,-3.0262912679791207,-4.032137647039831
40,1.6764634576291946,-2.905746188392788,-3.9260629859911655
41,2.1801374229510477,-2.5296625538813977,-3.746077513127849
42,2.5763438660231808,-1.921627986908921,-3.517940017424441
43,2.7577113663146466,-0.7665514503876694,-3.2407103323347854
44,2.794506281544068,0.39614342829050253,-3.0810309946584535
45,2.5111518670806685,1.6901240615418187,-2.9753180834924433
46,2.18767850131291,2.81785489463338,-2.9540005645283323
47,1.6206515433578284,3.813153422842471,-2.984027177512184
48,0.8101856803300205,4.405440129601825,-3.043327716907176
49,0.10069644680308831,4.7977869238551225,-3.045124293470754
50,-0.6804384727460159,4.670728400951606,-3.0185873987137124
51,-1.3307543992675035,4.1168156917134215,-2.9482420535415312
52,-1.7701355073086793,3.2245154534484213,-2.8716483176760956
53,-2.265420137251764,3.0937901563406123,-2.800106293818068
54,-2.4377749860785873,2.0028865462550884,-2.7713624660193092
55,-2.3770393696634944,0.8206287099358875,-2.831924060990389
56,-2.1498871377077213,-0.377052984980459,-2.93892515345929
57,-1.3702097038325094,-1.5709367256809912,-3.1810550067329344
58,-0.20989740498516907,-2.3619690068974286,-3.482038787899435
