,0,1,2
0,0.0,0.0,20.005565999999998
1,0.07635854157248262,2.6945490757782213,19.932966931504197
2,0.07543053116981256,2.6730370741702796,19.932467643209492
3,0.07279020190529123,2.660091942023362,19.953217421239785
4,0.07063655625739242,2.6578156475306107,19.970254950192142
5,0.06825716387846081,2.663023062659218,19.96054133789433
6,0.06795783877702846,2.6608716863245783,19.960406139150557
7,0.06604025119790705,2.6698732005637558,20.048270042536746
8,0.06398684139946378,2.6639151698402204,20.25584629261296
9,0.056934123549771315,2.5059348696985984,20.698969191481517
10,0.055212649448874065,2.4489909517582342,20.812089324589053
11,0.05142083768728849,2.321956821720142,21.04333436451771
12,0.0473569132063649,2.132630675596854,21.23005752190234
13,0.044483904738236026,1.9452034700100242,21.402082256872717
14,0.04381778801886149,1.7766886590024216,21.574596616309485
15,0.04596796284550961,1.594491819727506,21.70440790141911
16,0.04846150860488464,1.5140519549269613,21.731131710319602
17,0.060016721376371665,1.3607154854215038,21.746231919755303
18,0.06318775354065422,1.3456554740903266,21.732326617285988
19,0.06977609036717251,1.3354419756065798,21.69092866079052
20,0.07768412942262634,1.3533618025264742,21.60603708155818
21,0.08660606452039014,1.4004655767096845,21.478123877034154
22,0.09171309854850743,1.4899860898376573,21.40094154971409
23,0.09594531358142414,1.551863614721236,21.32045766299461
24,0.09896329243640797,1.6101587136131954,21.248393081726242
25,0.09969575705495347,1.6658938819080764,21.216581594991876
26,0.10196064882441888,1.7001849803426146,21.09825738123333
27,0.10027734431478753,1.720785873489397,21.040469709231285
28,0.09789190240111309,1.713104460372712,21.00100255246469
29,0.09526971823521299,1.7172978866315542,20.963860219545413
30,0.09269611720087287,1.7190999231701323,20.92400370335997
31,0.10376012562805308,1.430581325270731,20.91095705563292
32,0.26036754132577006,0.5059071838238386,20.850439078801465
33,0.3851269970556032,0.03382787249358829,20.818415518249346
34,1.002789067855631,-0.8141414643149947,20.790075373547438
35,1.9259031073019564,-0.11244841223815034,20.969581369773174
36,2.2864060064226734,-0.8823996675049185,20.906610909573743
37,2.684507513770042,-0.23606329386866692,20.989806976231964
38,2.5371594194760894,-0.7494562195235598,20.925609000234086
39,2.2603323953760035,-1.1262375105509104,20.857402678927162
40,1.7944091306018857,-1.1872011532098798,20.786850363845616
41,1.0587713654209565,-0.8992067095823374,20.711995223390367
42,0.4123328744058654,-0.03447785022671268,20.682638946386433
43,-1.5913313620590768,0.7878834416265584,20.498058174895373
44,-1.9433203189658927,0.9556926660104158,20.46676931444875
45,-2.0860290397387398,1.0450549358893175,20.44901883392261
46,-2.158710184918389,1.117571963224115,20.4207744955767
47,-2.6055973985176717,1.169610607232234,20.42063418374597
48,-3.0773397460756224,1.1495971723387404,20.451104293970584
49,-2.522461736182217,1.0771153406126657,20.460862040205836
50,-1.5624395583634219,0.9866287273252944,20.480929095265846
51,-0.7070730237690833,0.9234267332512148,20.52533513672693
52,-0.1047699205496796,0.7227328090875618,20.669696014708535
53,0.1911796286283316,0.6171217609405739,20.7382991874162
54,0.43324935032301853,0.4906305206630923,20.766495361705793
55,0.6230001677931911,0.29401500511424566,20.731254261700695
56,0.8096202367017791,0.24399697206502213,20.7310821152496
57,0.7784928302994375,0.07481649605594066,20.652488212819275
58,0.5494668738726113,-0.3207759012916237,20.39641852323753
59,0.34034519430631444,-0.5059060913233602,20.246896728358937
60,0.08021614349319175,-0.6816445075830738,20.130663812083387
61,0.18358361007907498,-0.6429727971679564,20.16075668228914
62,-0.533365495534835,-0.989250906862322,20.056630152097398
63,-0.7795398684063384,-1.0858091061836523,20.088921326330933
