0,0,0,0,4.998811155,0,0,0,0,0
-0.0013393,-0.008493468,0.001346843,0.008541301,4.994610294,-0.053571997,-0.339738726,0.053873701,0.341652048,0.047553797
-0.005973356,-0.038017607,0.006038155,0.038429345,4.986513481,-0.131790226,-0.841226831,0.133778808,0.853869719,0.120480642
-0.014547871,-0.093123776,0.014846447,0.095026336,4.974382756,-0.211190405,-1.363019941,0.218552858,1.410009892,0.2033919
-0.026648399,-0.171984092,0.027635143,0.17829623,4.958886163,-0.272830722,-1.791392675,0.292994996,1.920785865,0.281837099
-0.041038981,-0.267800574,0.043643588,0.284544428,4.941628971,-0.302792539,-2.041266613,0.347342793,2.329142082,0.338026606
-0.055969645,-0.370577858,0.06175196,0.407969151,4.925077492,-0.294434038,-2.069824747,0.376992093,2.607846833,0.352261059
-0.069580247,-0.469529293,0.080724593,0.54207864,4.912112478,-0.24999004,-1.888232671,0.381913219,2.756532709,0.309798118
-0.080301888,-0.55558413,0.099403734,0.680854336,4.905301557,-0.178875586,-1.553960775,0.365252427,2.794495147,0.208802441
-0.087095745,-0.623002967,0.116818714,0.819459137,4.906184231,-0.092878685,-1.142792739,0.331346779,2.749696872,0.063634389
-0.089448458,-0.669513865,0.132202962,0.954415382,4.914858279,-0.001229858,-0.717643168,0.284023148,2.64855296,-0.098941349
-0.087188893,-0.695254261,0.144951156,1.083397134,4.929975119,0.091612472,-0.311972677,0.225904608,2.51071709,-0.248020549
-0.080273236,-0.701346253,0.154567696,1.204896869,4.949061319,0.185013798,0.068293003,0.158756991,2.349272325,-0.35665308
-0.068659876,-0.688826539,0.160646546,1.317970671,4.96900105,0.279520633,0.432495568,0.084397017,2.173679772,-0.406794908
-0.052317792,-0.658202761,0.162898066,1.422128216,4.986534171,0.3741627,0.792455556,0.005663748,1.992622015,-0.390794326
-0.031350774,-0.609538924,0.161219847,1.517328091,4.99867933,0.464518023,1.154097905,-0.072792489,1.815372991,-0.310530501
-0.006178515,-0.542852609,0.155783871,1.604014999,5.003040543,0.542372345,1.513354686,-0.144646539,1.652103325,-0.175275892
0.022306026,-0.458647,0.147091927,1.683158298,4.997993631,0.597009296,1.854869687,-0.20303122,1.513628638,0.000827375
0.052669171,-0.358445588,0.135966425,1.756262591,4.982821665,0.617516499,2.153186805,-0.241988889,1.410543075,0.201049117
0.083003216,-0.245159184,0.123464531,1.825304876,4.957847906,0.595845303,2.378269331,-0.258086854,1.351148319,0.40582954
0.111134207,-0.123129228,0.110725501,1.892565597,4.92448428,0.529394354,2.502928935,-0.251474357,1.339280517,0.593120784
0.134921681,0.002178366,0.098795069,1.960377002,4.885127874,0.422104592,2.509374832,-0.225742911,1.373175682,0.741424264
0.152571377,0.124770272,0.088478248,2.030837256,4.842913667,0.283883232,2.394301397,-0.186929928,1.445234469,0.83283197
0.162885156,0.238889082,0.080248202,2.105541057,4.801351363,0.128667958,2.170450996,-0.142271936,1.542917597,0.855736312
0.165390086,0.339739721,0.074219077,2.18538368,4.763900511,-0.028470788,1.863574566,-0.098893056,1.650787328,0.806755878
0.160321717,0.423972217,0.070179157,2.270483994,4.733558442,-0.174263945,1.505725291,-0.062703721,1.753225222,0.691278201
0.148484827,0.489804303,0.067667915,2.36024004,4.712533512,-0.299211659,1.127558116,-0.037745966,1.837016609,0.522404558
0.131053217,0.536810863,0.066072417,2.453490447,4.70205231,-0.398052733,0.752704317,-0.026073951,1.892999666,0.318592634
0.109378187,0.565529412,0.064719089,2.548725113,4.702315594,-0.468948467,0.396037607,-0.028059193,1.916386981,0.100655432
0.084851118,0.577070061,0.062945631,2.644283363,4.712588074,-0.512134301,0.065588359,-0.042879105,1.905943028,-0.111186787
0.058826817,0.572865755,0.060149866,2.73849748,4.731388962,-0.528837736,-0.233760569,-0.068951493,1.862621652,-0.29971243
0.032584054,0.554594963,0.055821232,2.82977164,4.756742341,-0.520872783,-0.497071141,-0.104193875,1.788344764,-0.452323051
0.007292003,0.524214808,0.049563171,2.916614269,4.786445115,-0.49080927,-0.718135038,-0.146128559,1.685360362,-0.561812116
-0.016035556,0.484001453,0.041111411,2.997654075,4.818313701,-0.442293093,-0.890399161,-0.191941858,1.556231876,-0.626298862
-0.036595377,0.436514802,0.030347777,3.071664729,4.850379486,-0.380099744,-1.009066897,-0.238603501,1.40419428,-0.64844457
-0.053841744,0.384462299,0.017305573,3.137607164,4.881016895,-0.309754927,-1.073033204,-0.283084656,1.233503155,-0.634186826
-0.067506769,0.330494131,0.002162573,3.194682334,4.909003448,-0.236846097,-1.085693517,-0.322635343,1.049503645,-0.591309549
-0.077585427,0.276991398,-0.014779377,3.242378705,4.933523624,-0.166300193,-1.054415813,-0.355042638,0.858351191,-0.528152562
-0.084289732,0.225903673,-0.033125465,3.280499762,4.95413443,-0.101872011,-0.989093203,-0.378800887,0.666491073,-0.452654464
-0.087985249,0.17866552,-0.052424609,3.30916395,4.970710187,-0.045948677,-0.900432884,-0.393164879,0.480076465,-0.371777783
-0.089124867,0.136191801,-0.072206171,3.32877782,4.983379651,0.000363944,-0.7985159,-0.398097615,0.304478314,-0.29125252
-0.088191229,0.098931863,-0.092012287,3.339988943,4.992463106,0.03698158,-0.691881609,-0.39414701,0.143966624,-0.215526023
