0,0,-0.199999931,-0.000165723,5
-0.0013393,-0.008493468,-0.198652817,0.008172032,4.998811155
-0.005973356,-0.038017607,-0.193960786,0.03777863,4.994610294
-0.014547871,-0.093123776,-0.185150714,0.09396061,4.986513481
-0.026648399,-0.171984092,-0.172357623,0.176595187,4.974382756
-0.041038981,-0.267800574,-0.156338358,0.281857187,4.958886163
-0.055969645,-0.370577858,-0.138203376,0.403742642,4.941628971
-0.069580247,-0.469529293,-0.119165215,0.535440512,4.925077492
-0.080301888,-0.55558413,-0.10032467,0.670434893,4.912112478
-0.087095745,-0.623002967,-0.082512245,0.803113841,4.905301557
-0.089448458,-0.669513865,-0.06615011,0.928801743,4.906184231
-0.087188893,-0.695254261,-0.050999929,1.043357499,4.914858279
-0.080273236,-0.701346253,-0.035507588,1.142676403,4.929975119
-0.068659876,-0.688826539,-0.015203906,1.222699383,4.949061319
-0.052317792,-0.658202761,0.020607927,1.281581012,4.96900105
-0.031350774,-0.609538924,0.04873815,1.351956183,4.986534171
-0.006178515,-0.542852609,0.064917143,1.425848679,4.99867933
0.022306026,-0.458647,0.070065324,1.498586084,5.003040543
0.052669171,-0.358445588,0.065832633,1.568962695,4.997993631
0.083003216,-0.245159184,0.080090636,1.630064754,4.982821665
0.111134207,-0.123129228,0.060524892,1.698968337,4.957847906
0.134921681,0.002178366,-0.034816964,1.81155555,4.92448428
0.152571377,0.124770272,-0.083604768,1.928918487,4.885127874
0.162885156,0.238889082,-0.108255893,2.038711375,4.842913667
0.165390086,0.339739721,-0.121086937,2.142307456,4.801351363
0.160321717,0.423972217,-0.127910764,2.242908948,4.763900511
0.148484827,0.489804303,-0.131555898,2.342636851,4.733558442
0.131053217,0.536810863,-0.133612282,2.442264545,4.712533512
0.109378187,0.565529412,-0.135152876,2.541569843,4.70205231
0.084851118,0.577070061,-0.137002385,2.639723685,4.702315594
0.058826817,0.572865755,-0.139829002,2.735590234,4.712588074
0.032584054,0.554594963,-0.144170191,2.827919431,4.731388962
0.007292003,0.524214808,-0.150433357,2.915435914,4.756742341
-0.016035556,0.484001453,-0.158887184,2.99690439,4.786445115
-0.036595377,0.436514802,-0.169651658,3.07118921,4.818313701
-0.053841744,0.384462299,-0.182694204,3.137308596,4.850379486
-0.067506769,0.330494131,-0.197837342,3.194497801,4.881016895
-0.077585427,0.276991398,-0.214779345,3.242266379,4.909003448
-0.084289732,0.225903673,-0.233125453,3.280431721,4.933523624
-0.087985249,0.17866552,-0.252424605,3.309122121,4.95413443
-0.089124867,0.136191801,-0.27220617,3.32875164,4.970710187
-0.088191229,0.098931863,-0.292012286,3.339972995,4.983379651
-0.085653599,0.066956347,-0.311423216,3.343618037,4.992463106
-0.081940067,0.040053621,-0.330074841,3.340638719,4.998412569
-0.077422983,0.017820406,-0.347668646,3.332048959,5.001755425
-0.072414305,-0.000261351,-0.3639752,3.318873362,5.003040543
-0.067167622,-0.014763811,-0.378832443,3.302104493,5.002785637
-0.061882351,-0.026267753,-0.392140929,3.282668659,5.00144036
-0.056706998,-0.035328751,-0.403857876,3.261404217,4.99937995
-0.051743008,-0.042452144,-0.413989982,3.239045691,4.996913584
-0.047050506,-0.048076025,-0.422584963,3.216215396,4.99429188
-0.042655255,-0.052561683,-0.429722543,3.193424015,4.991713587
-0.038556229,-0.056190696,-0.435505513,3.171073299,4.989331594
-0.034733254,-0.059167646,-0.440051361,3.149464489,4.987258375
-0.031154224,-0.061627303,-0.443484834,3.128811747,4.985571012
-0.027781536,-0.063645007,-0.44593169,3.109256024,4.984315848
-0.024577451,-0.065248984,-0.447513751,3.090876498,4.983512849
-0.021508237,-0.066433395,-0.448345276,3.073706604,4.98315971
-0.018547043,-0.067171097,-0.448530601,3.057747196,4.983235717
-0.015675544,-0.067425314,-0.44816291,3.042977224,4.983705398
-0.012884493,-0.067159563,-0.44732395,3.029363259,4.984521964
-0.010173352,-0.066345496,-0.446084508,3.016865727,4.985630552
-0.007549213,-0.064968512,-0.444505423,3.005445341,4.986971256
-0.005025241,-0.063031152,-0.442638948,2.995066601,4.988481948
-0.002618822,-0.060554459,-0.440530279,2.985699357,4.990100839
-0.000349636,-0.057577588,-0.438219095,2.977317802,4.991768766
0.001762204,-0.054156016,-0.435740994,2.969901754,4.993431134
0.003697821,-0.050358713,-0.433128735,2.963434437,4.99503949
0.005440954,-0.046264653,-0.430413233,2.957899576,4.996552697
0.006979004,-0.041958983,-0.427624277,2.953281789,4.997937683
0.008303728,-0.037529177,-0.424790974,2.949563222,4.999169786
0.009411583,-0.033061403,-0.421941951,2.946721803,5.000232699
0.010303755,-0.028637291,-0.419105321,2.944730594,5.001118075
0.010985895,-0.024331242,-0.416308484,2.943556511,5.001824818
0.011467644,-0.020208335,-0.413577787,2.943159727,5.002358148
0.011761993,-0.016322877,-0.410938118,2.943494279,5.002728487
0.011884538,-0.012717566,-0.408412469,2.944508312,5.002950245
0.0118527,-0.009423232,-0.406021513,2.946145138,5.003040543
0.01168495,-0.00645908,-0.403783234,2.948344144,5.00301795
0.011400094,-0.003833363,-0.401712637,2.951042188,5.002901392
0.011016636,-0.001544389,-0.39982156,2.954172829,5.002709458
0.010552266,0.000418219,-0.398118596,2.957669224,5.002459929
0.010023482,0.002072096,-0.39660914,2.961466257,5.002169413
0.009445356,0.003440622,-0.395295549,2.965499127,5.001853073
0.008831439,0.004551402,-0.394177418,2.969707212,5.001524457
0.008193803,0.005434771,-0.393251945,2.974031858,5.001195413
0.007543187,0.006122401,-0.392514385,2.978420082,5.000876085
0.006889231,0.006646019,-0.391958541,2.982823406,5.000574961
0.006240753,0.0070363,-0.391577287,2.987198921,5.000298983
0.005606049,0.00732192,-0.391363091,2.991507275,5.000053679
0.004993179,0.007528812,-0.391308506,2.995714259,4.999843333
0.004410194,0.007679609,-0.3914066,2.999792302,4.999671162
0.003865289,0.007793293,-0.391651316,3.003719333,4.999539497
0.003366852,0.007885024,-0.392037716,3.007476599,4.999449955
0.002923381,0.007966182,-0.392562112,3.011051321,4.999403602
